Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
208.2883,269,80,2.666199,717.2075,213.2959
209.255,270,79,0.9667206,261.0146,76.37093
213.9064,270,80,4.651459,1255.894,372.1167
219.9602,270,81,6.053726,1634.506,490.3518
219.9602,270,82,0,0,0
220.181,270,83,0.2207794,59.61044,18.32469
220.181,270,84,0,0,0
221.9233,270,85,1.742355,470.4359,148.1002
225.5799,271,84,3.656555,990.9265,307.1506
228.5302,271,85,2.950317,799.536,250.777
228.5302,271,86,0,0,0
230.6584,271,87,2.128189,576.7393,185.1525
230.722,272,86,0.06365967,17.31543,5.474731
235.5208,272,87,4.798737,1305.256,417.4901
238.4036,273,86,2.882874,787.0245,247.9271
242.3786,274,85,3.97496,1089.139,337.8716
242.3786,274,86,0,0,0
246.8763,274,87,4.497726,1232.377,391.3022
256.0221,274,88,9.145798,2505.948,804.8302
256.4084,275,87,0.3862305,106.2134,33.60205
257.0836,276,86,0.6752625,186.3724,58.07257
257.4507,276,87,0.3670959,101.3185,31.93735
257.8012,277,86,0.3505249,97.0954,30.14514
259.2298,278,85,1.428558,397.1392,121.4275
260.0138,279,84,0.7839966,218.735,65.85571
263.0381,279,85,3.024323,843.786,257.0674
265.3759,280,84,2.337799,654.5837,196.3751
269.2298,281,83,3.853912,1082.949,319.8747
271.6256,282,82,2.395782,675.6107,196.4542
274.304,282,83,2.678375,755.3018,222.3051
274.8273,282,84,0.5233154,147.575,43.9585
281.1087,282,85,6.281403,1771.355,533.9192
281.1087,282,86,0,0,0
281.1087,282,87,0,0,0
281.1142,282,88,0.005462646,1.540466,0.4807129
285.3445,283,87,4.230286,1197.171,368.0349
286.6343,283,88,1.289886,365.0379,113.51
286.7346,283,89,0.1002502,28.37082,8.922272
289.7335,284,88,2.998901,851.688,263.9033
289.938,285,87,0.2044983,58.28201,17.79135
290.2046,286,86,0.266571,76.23932,22.92511
295.2043,287,85,4.999786,1434.939,424.9818
298.0051,287,86,2.80072,803.8067,240.8619
300,288,85,1.994934,574.541,169.5694
300,287,85,0,0,0
300,287,85,0,0,0
300,287,86,0,0,0
300,286,86,0,0,0
300,286,86,0,0,0
300,286,87,0,0,0
300,285,87,0,0,0
300,285,87,0,0,0
300,285,88,0,0,0
300,284,88,0,0,0
300,284,88,0,0,0
300,284,89,0,0,0
300,283,89,0,0,0
300,283,89,0,0,0
300,283,90,0,0,0
300,282,90,0,0,0
300,282,90,0,0,0
300,282,91,0,0,0
300,282,92,0,0,0
300,281,92,0,0,0
300,281,92,0,0,0
300,281,93,0,0,0
300,280,93,0,0,0
300,280,93,0,0,0
300,280,94,0,0,0
300,279,94,0,0,0
300,279,94,0,0,0
300,279,95,0,0,0
300,278,95,0,0,0
300,278,95,0,0,0
300,278,96,0,0,0
300,277,96,0,0,0
300,277,96,0,0,0
300,277,97,0,0,0
300,276,97,0,0,0
300,276,97,0,0,0
300,276,98,0,0,0
300,275,98,0,0,0
300,275,98,0,0,0
300,275,99,0,0,0
300,274,99,0,0,0
300,274,99,0,0,0
300,274,100,0,0,0
300,273,100,0,0,0
300,273,100,0,0,0
300,273,101,0,0,0
300,272,101,0,0,0
300,272,101,0,0,0
300,272,102,0,0,0
300,271,102,0,0,0
300,271,102,0,0,0
300,271,103,0,0,0
300,270,103,0,0,0
300,270,103,0,0,0
300,270,104,0,0,0
300,269,104,0,0,0
300,269,104,0,0,0
300,269,105,0,0,0
300,268,105,0,0,0
300,268,105,0,0,0
300,268,106,0,0,0
300,267,106,0,0,0
300,267,106,0,0,0
300,267,107,0,0,0
300,266,107,0,0,0
300,266,107,0,0,0
300,266,108,0,0,0
300,265,108,0,0,0
300,265,108,0,0,0
300,265,109,0,0,0
300,264,109,0,0,0
300,264,109,0,0,0
300,264,110,0,0,0
300,263,110,0,0,0
300,263,110,0,0,0
300,263,111,0,0,0
300,262,111,0,0,0
300,262,111,0,0,0
300,262,112,0,0,0
300,261,112,0,0,0
300,261,112,0,0,0
300,261,113,0,0,0
300,260,113,0,0,0
300,260,113,0,0,0
300,260,114,0,0,0
300,259,114,0,0,0
300,259,114,0,0,0
300,259,115,0,0,0
300,258,115,0,0,0
300,258,115,0,0,0
300,258,116,0,0,0
300,257,116,0,0,0
300,257,116,0,0,0
300,257,117,0,0,0
300,256,117,0,0,0
300,256,117,0,0,0
300,256,118,0,0,0
300,255,118,0,0,0
300,255,118,0,0,0
300,255,119,0,0,0
300,254,119,0,0,0
300,254,119,0,0,0
300,254,120,0,0,0
300,253,120,0,0,0
300,253,120,0,0,0
300,253,121,0,0,0
300,252,121,0,0,0
300,252,121,0,0,0
300,252,122,0,0,0
300,251,122,0,0,0
300,251,122,0,0,0
300,251,123,0,0,0
300,251,124,0,0,0
300,250,124,0,0,0
300,250,124,0,0,0
300,250,125,0,0,0
300,249,125,0,0,0
300,249,125,0,0,0
300,249,126,0,0,0
300,248,126,0,0,0
300,248,126,0,0,0
300,248,127,0,0,0
300,248,128,0,0,0
300,247,128,0,0,0
300,247,128,0,0,0
300,246,128,0,0,0
300,246,128,0,0,0
300,245,128,0,0,0
300,245,128,0,0,0
300,245,129,0,0,0
300,244,129,0,0,0
300,244,129,0,0,0
300,243,129,0,0,0
300,243,129,0,0,0
300,242,129,0,0,0
300,242,129,0,0,0
300,241,129,0,0,0
300,241,129,0,0,0
300,241,130,0,0,0
300,241,131,0,0,0
300,240,131,0,0,0
300,240,131,0,0,0
300,240,132,0,0,0
300,239,132,0,0,0
300,239,132,0,0,0
300,238,132,0,0,0
300,238,132,0,0,0
300,238,133,0,0,0
300,238,134,0,0,0
300,238,135,0,0,0
300,238,136,0,0,0
300,237,136,0,0,0
300,237,136,0,0,0
300,236,136,0,0,0
300,236,136,0,0,0
300,235,136,0,0,0
300,235,136,0,0,0
300,235,137,0,0,0
300,235,138,0,0,0
300,234,138,0,0,0
300,234,138,0,0,0
300,234,139,0,0,0
300,233,139,0,0,0
300,233,139,0,0,0
300,233,140,0,0,0
300,232,140,0,0,0
300,232,140,0,0,0
300,231,140,0,0,0
300,231,140,0,0,0
300,230,140,0,0,0
300,230,140,0,0,0
300,230,141,0,0,0
300,229,141,0,0,0
300,229,141,0,0,0
300,228,141,0,0,0
300,228,141,0,0,0
300,227,141,0,0,0
300,227,141,0,0,0
300,226,141,0,0,0
300,226,141,0,0,0
300,225,141,0,0,0
300,225,141,0,0,0
300,225,142,0,0,0
300,224,142,0,0,0
300,224,142,0,0,0
300,223,142,0,0,0
300,223,142,0,0,0
300,222,142,0,0,0
300,222,142,0,0,0
300,221,142,0,0,0
300,221,142,0,0,0
300,220,142,0,0,0
300,220,142,0,0,0
300,219,142,0,0,0
300,219,142,0,0,0
300,219,143,0,0,0
300,218,143,0,0,0
300,218,143,0,0,0
300,217,143,0,0,0
300,217,143,0,0,0
300,216,143,0,0,0
300,216,143,0,0,0
300,216,144,0,0,0
300,215,144,0,0,0
300,215,144,0,0,0
300,215,145,0,0,0
300,215,146,0,0,0
300,214,146,0,0,0
300,214,146,0,0,0
300,213,146,0,0,0
300,213,146,0,0,0
300,213,147,0,0,0
300,212,147,0,0,0
300,212,147,0,0,0
300,212,148,0,0,0
300,211,148,0,0,0
300,211,148,0,0,0
300,210,148,0,0,0
300,210,148,0,0,0
300,210,149,0,0,0
300,209,149,0,0,0
300,209,149,0,0,0
300,208,149,0,0,0
300,208,149,0,0,0
