ID,Time in System, Time in search
1461,2326.227,219.9927
1462,2326.227,219.9927
1463,2326.227,219.9927
1464,2326.227,219.9927
1812,1623.036,0
1850,1536.687,0
1672,1922.15,0
1683,1887.57,201.5919
1785,1673.791,0
1593,2064.338,277.3029
1594,2064.338,277.3029
1595,2064.338,277.3029
1698,1860.802,235.5962
2151,629.0884,0
1692,1880.896,207.1525
1570,2130.424,213.3763
2029,997.1729,192.9839
1731,1804.628,279.9363
1732,1804.628,279.9363
1733,1804.628,279.9363
1935,1286.993,201.0769
1859,1535.465,194.423
2066,882.5425,0
2127,725.3767,195.2358
1489,2313.105,0
1490,2313.105,0
1716,1853.232,0
1717,1853.232,0
1998,1090.158,199.2288
1999,1090.158,199.2288
1682,1934.736,202.1532
1950,1278.76,26.37988
1566,2177.956,317.187
1567,2177.956,317.187
1568,2177.956,317.187
1970,1214.583,3.142334
1971,1214.583,3.142334
1769,1776.962,61.26392
2027,1061.439,0
1965,1243.308,0
1951,1304.473,187.3494
2103,836.0925,199.2861
1726,1887.231,206.7366
1896,1481.611,201.3098
1897,1481.611,201.3098
1904,1462.213,0
1921,1392.949,65.36865
1922,1392.949,65.36865
1923,1392.949,65.36865
1788,1764.408,0
1789,1764.408,0
1862,1589.486,188.0742
1738,1868.751,236.053
1739,1868.751,236.053
1423,2511.066,216.4314
1424,2511.066,216.4314
1425,2511.066,216.4314
1861,1603.116,197.8076
2155,707.1953,188.749
1809,1743.144,0
1810,1743.144,0
1811,1743.144,0
1819,1730.5,0
1820,1730.5,0
1673,2028.337,223.0181
1674,2028.337,223.0181
1958,1313.529,199.1553
2237,448.438,0
1606,2150.383,0
1447,2489.077,212.8235
1928,1415.609,185.4919
2189,628.9866,172.0247
1822,1747.609,221.6726
1823,1747.609,221.6726
1824,1747.609,221.6726
1997,1187.18,0
2046,1065.429,0
1959,1330.527,0
1960,1330.527,0
2152,756.7915,0
2081,966.4385,0
1450,2498.752,233.6074
1451,2498.752,233.6074
1452,2498.752,233.6074
1918,1455.342,0
2154,757.5498,186.7827
1611,2182.76,399.3855
1612,2182.76,399.3855
1613,2182.76,399.3855
1614,2182.76,399.3855
1842,1721.027,201.691
1843,1721.027,201.691
1844,1721.027,201.691
1591,2240.059,0
2102,928.9136,14.97144
1993,1245.317,164.5398
2192,662.2798,0
1727,1981.921,0
2137,861.3193,59.70117
1735,1972.88,366.3202
1736,1972.88,366.3202
1737,1972.88,366.3202
1853,1727.024,208.9729
1887,1622.99,211.4961
1888,1622.99,211.4961
2214,647.6858,0
1764,1930.784,0
1765,1930.784,0
1985,1321.645,14.64673
1603,2270.191,383.826
1604,2270.191,383.826
1605,2270.191,383.826
2101,993.3848,201.7192
2219,648.5225,0
1867,1723.417,191.3259
1889,1664.067,191.7972
1890,1664.067,191.7972
1880,1699.492,0
1881,1699.492,0
1936,1532.585,189.2126
1937,1532.585,189.2126
1938,1532.585,189.2126
1544,2442.541,0
1976,1423.064,184.9031
2311,402.7566,16.45508
1969,1445.204,182.156
1636,2276.314,0
2231,655.1682,134.0615
1905,1658.638,0
1651,2258.564,0
1652,2258.564,0
1807,1934.932,187.6091
1808,1934.932,187.6091
1563,2425.323,477.5886
1564,2425.323,477.5886
1565,2425.323,477.5886
2145,948.8442,0
2093,1083.351,0
2094,1083.351,0
2095,1083.351,0
1742,2073.931,576.8469
1743,2073.931,576.8469
1744,2073.931,576.8469
1745,2073.931,576.8469
1691,2184.074,166.8281
1757,2041.08,0
1758,2041.08,0
1759,2041.08,0
2234,661.5781,0
2150,944.5664,0
1793,1982.511,0
2197,799.551,0
2198,799.551,0
2051,1241.103,0
2211,787.5371,0
2092,1142.729,0
1497,2622.871,233.4316
1498,2622.871,233.4316
1957,1565.328,199.4041
1715,2182.084,200.9465
2153,969.8452,198.8848
2166,935.3936,0
2167,935.3936,0
2222,754.3577,191.7131
2294,539.8787,55.56226
2106,1122.758,0
2107,1122.758,0
2140,1036.893,178.2664
2141,1036.893,178.2664
1882,1822.823,0
1883,1822.823,0
1884,1822.823,0
2065,1257.95,0
2067,1265.361,0
1766,2131.393,235.951
1767,2131.393,235.951
1768,2131.393,235.951
2138,1094.807,209.6003
1645,2403.552,0
1756,2162.377,197.9518
2244,746.1143,0
1829,2032.052,0
2158,1034.273,183.9241
2340,477.7871,93.96069
2149,1079.504,0
1772,2148.524,0
1963,1638.439,0
2117,1183.096,191.4646
2202,923.0925,188.0325
2139,1127.793,204.0581
1939,1726.138,196.4731
1826,2075.228,0
1827,2075.228,0
1877,1910.454,130.9836
1878,1910.454,130.9836
2216,887.7466,0
2168,1036.323,0
2028,1460.8,82.0542
1632,2473.212,204.2739
1803,2126.102,403.7427
1804,2126.102,403.7427
1805,2126.102,403.7427
1806,2126.102,403.7427
2011,1515.932,0
2014,1509.337,211.3088
2279,693.7534,0
1848,2055.127,0
2239,841.5864,0
1775,2203.202,46.1344
1776,2203.202,46.1344
2126,1222.472,118.9199
2177,1074.577,0
2124,1250.602,202.7468
1501,2808.507,210.9895
2377,463.8989,60.80688
1845,2126.619,0
1846,2126.619,0
1847,2126.619,0
1972,1713.327,189.0701
1919,1872.512,116.6948
1920,1872.512,116.6948
1914,1903.929,190.8098
1863,2066.024,202.8057
2125,1291.849,0
1813,2219.703,643.9767
1814,2219.703,643.9767
1815,2219.703,643.9767
1816,2219.703,643.9767
2133,1272.423,0
2134,1272.423,0
2160,1176.275,92.12451
2161,1176.275,92.12451
2240,924.5403,80.63159
2037,1550.873,198.3857
1926,1889.289,0
1927,1889.289,0
2268,840.5879,0
2322,705.823,0
2175,1156.999,0
1868,2091.598,0
1694,2495.054,0
1787,2304.793,197.3156
1967,1806.13,0
1968,1806.13,0
2249,937.1602,84.66479
2269,874.2461,203.386
2277,860.4316,199.0063
1870,2110.767,188.7422
1871,2110.767,188.7422
2047,1571.825,189.7598
2048,1571.825,189.7598
1831,2247.749,345.0267
1832,2247.749,345.0267
1833,2247.749,345.0267
1834,2247.749,345.0267
2351,653.3811,199.8672
2174,1212.844,0
1991,1741.805,208.8428
2099,1437.861,206.9861
2254,950.7603,0
1943,1919.259,0
2057,1562.65,0
2058,1562.65,0
1982,1794.97,0
1944,1929.477,184.7771
1734,2468.43,109.3428
2042,1647.23,0
2043,1647.23,0
2044,1647.23,0
2266,959.8247,21.51807
2230,1080.05,0
2007,1749.086,200.3728
2156,1311.112,196.5186
2157,1311.112,196.5186
2260,977.8784,0
1784,2393.147,210.2443
2217,1129.571,33.71777
2339,759.6509,0
2036,1683.991,0
1607,2771.993,207.8223
1608,2771.993,207.8223
1609,2771.993,207.8223
2148,1377.393,0
2296,897.2273,0
1701,2597.158,299.5966
1702,2597.158,299.5966
2142,1405.036,202.1924
2143,1405.036,202.1924
2144,1405.036,202.1924
2096,1532.743,0
2097,1532.743,0
2087,1567.96,0
2434,514.7544,23.61182
1908,2122.925,0
2008,1802.612,0
2009,1802.612,0
2010,1802.612,0
1902,2154.386,0
1987,1868.397,0
1910,2114.631,185.571
1911,2114.631,185.571
2357,754.7344,71.93604
2358,754.7344,71.93604
1940,2046.99,197.3215
1941,2046.99,197.3215
2016,1813.558,0
2053,1698.649,185.9888
2022,1797.919,0
2023,1797.919,0
1886,2222.509,0
1925,2100.939,197.1726
1577,2909.771,184.4441
1578,2909.771,184.4441
1579,2909.771,184.4441
2070,1654.898,0
2071,1654.898,0
2193,1302.839,190.3125
2409,657.0212,0
2012,1848.064,227.5662
2013,1848.064,227.5662
2083,1645.06,0
2084,1645.06,0
2085,1645.06,0
2098,1606.593,167.2742
2267,1082.959,175.7393
2132,1519.016,132.6021
1929,2121.426,182.7783
1930,2121.426,182.7783
2041,1783.478,0
2233,1192.553,0
2210,1307.459,177.2358
2199,1332.103,204.8999
2478,394.2559,0.5400391
2089,1691.488,33.5144
2090,1691.488,33.5144
2091,1691.488,33.5144
2345,914.9436,0
2371,826.5122,36.19727
2253,1191.982,187.0164
1973,2058.334,0
1974,2058.334,0
1975,2058.334,0
2054,1811.964,0
2055,1811.964,0
2056,1811.964,0
1639,2914.659,1350.854
1640,2914.659,1350.854
1641,2914.659,1350.854
1642,2914.659,1350.854
2082,1757.303,0
2474,495.2712,17.16821
2424,736.2976,0
2072,1783.853,0
2293,1117.379,0
2312,1072.902,0
1696,2816.793,212.3627
1697,2816.793,212.3627
2324,1036.457,0
2180,1483.689,18.33423
2301,1107.736,214.261
2464,560.6018,0
2059,1844.68,103.8025
2060,1844.68,103.8025
2061,1844.68,103.8025
2062,1844.68,103.8025
2363,919.5688,80.44019
2038,1920.579,0
2039,1920.579,0
2040,1920.579,0
2147,1623.144,0
1978,2116.465,200.7095
1977,2120.346,207.6062
1931,2264.591,0
1932,2264.591,0
1933,2264.591,0
2176,1532.071,189.3911
2372,919.2432,0
2373,919.2432,0
2374,919.2432,0
1966,2179.771,199.7229
2283,1209.18,0
