ID,Time in System, Time in search
658,821.8335,0
580,959.8059,0
568,993.8273,0
461,1196.326,0
462,1196.326,0
463,1196.326,0
567,996.3688,0
546,1037.996,0
621,904.5771,0
578,986.6292,0
573,994.4418,0
574,999.4329,0
595,968.9175,0
596,968.9175,0
481,1187.427,0
482,1187.427,0
572,1016.437,0
558,1047.338,0
623,939.8464,0
583,1017.888,0
560,1064.407,0
561,1064.407,0
562,1064.407,0
518,1159.889,0
517,1160.018,0
603,1008.997,0
628,960.0013,0
604,1010.51,0
619,985.6501,0
581,1049.332,0
582,1049.332,0
586,1037.283,0
587,1037.283,0
610,1000.963,0
611,1000.963,0
693,861.8856,0
615,1011.575,0
543,1144.765,0
544,1144.765,0
542,1146.709,0
607,1031.282,0
613,1018.77,0
629,988.8641,0
654,948.8981,0
655,948.8981,0
656,948.8981,0
584,1074.51,0
605,1067.923,0
553,1156.244,0
554,1156.244,0
555,1156.244,0
608,1060.961,0
626,1036.188,0
590,1102.465,0
591,1102.465,0
589,1107.055,0
702,917.5114,0
599,1098.52,0
600,1098.52,0
601,1098.52,0
602,1098.52,0
620,1069.144,0
563,1175.423,0
665,991.9205,0
632,1048.202,0
631,1049.943,0
662,1005.224,0
642,1034.566,0
643,1034.566,0
644,1034.566,0
661,1013.563,0
684,986.5293,0
630,1083.657,0
627,1098.366,0
622,1107.868,0
592,1160.65,0
593,1160.65,0
594,1160.65,0
667,1025.258,0
636,1081.543,0
637,1081.543,0
638,1081.543,0
720,957.8915,0
606,1170.355,0
645,1090.243,0
635,1111.477,0
718,981.0488,0
668,1060.218,0
647,1103.513,0
725,982.9829,0
624,1158.906,0
625,1158.906,0
651,1116.146,0
652,1116.146,0
653,1116.177,0
609,1195.018,0
664,1103.265,0
640,1145,0
639,1149.065,0
736,990.2178,0
749,967.7799,0
660,1138.621,0
659,1139.334,0
617,1217.899,0
618,1217.899,0
616,1219.781,0
641,1172.09,0
691,1102.119,0
646,1174.734,0
696,1106.866,0
697,1106.866,0
614,1255.206,0
663,1170.604,0
673,1148.797,0
666,1159.946,0
674,1150.779,0
708,1091.656,0
648,1205.974,0
649,1205.974,0
650,1205.974,0
735,1062.519,0
634,1245.879,0
690,1165.799,0
689,1176.629,0
762,1030.77,0
699,1158.21,0
678,1199.888,0
679,1199.888,0
680,1199.888,0
633,1287.824,0
675,1221.936,0
676,1221.936,0
677,1221.936,0
698,1194.637,0
681,1226.587,0
682,1226.587,0
683,1226.587,0
685,1226.482,0
686,1227.004,0
687,1227.004,0
688,1227.004,0
715,1180.114,0
716,1180.114,0
717,1180.114,0
692,1228.657,0
669,1263.334,0
670,1263.334,0
671,1263.334,0
672,1263.334,0
710,1196.921,0
711,1196.921,0
719,1187.595,0
775,1079.465,0
723,1196.922,0
724,1196.922,0
695,1250.096,0
806,1041.875,0
729,1199.46,0
694,1263.56,0
709,1233.733,0
779,1107.307,0
744,1174.528,0
731,1209.998,0
732,1209.998,0
726,1225.302,0
756,1168.264,0
706,1273.896,0
734,1218.407,0
733,1228.588,0
703,1284.75,0
704,1284.75,0
705,1284.75,0
747,1198.819,0
782,1137.079,0
721,1271.238,0
722,1271.238,0
748,1218.696,0
768,1182.343,0
707,1305.998,0
740,1244.792,0
730,1278.18,0
745,1243.864,0
798,1144.843,0
739,1282.289,0
700,1355.007,0
701,1355.007,0
727,1310.773,0
728,1310.773,0
783,1212.147,0
766,1249.978,0
758,1270.118,0
805,1186.762,0
742,1306.184,0
743,1306.184,0
737,1322.521,0
776,1251.874,0
712,1382.12,0
713,1382.12,0
714,1382.12,0
809,1191.015,0
757,1306.145,0
848,1131.833,0
755,1316.863,0
738,1350.597,0
777,1279.424,0
778,1279.424,0
759,1314.887,0
791,1259.392,0
797,1261.682,0
741,1370.34,0
769,1317.752,0
770,1317.752,0
767,1324.381,0
793,1283.695,0
822,1234.225,0
760,1344.504,0
761,1344.504,0
814,1260.865,0
815,1260.865,0
807,1271.875,0
808,1271.875,0
746,1392.262,0
774,1350.089,0
763,1372.908,0
764,1372.908,0
765,1372.908,0
825,1264.103,0
792,1338.055,0
750,1413.58,0
784,1364.759,0
786,1362.303,0
771,1398.424,0
772,1398.424,0
773,1398.424,0
804,1343.664,0
803,1363.646,0
802,1369.053,0
832,1321.426,0
751,1472.113,0
752,1472.113,0
753,1472.113,0
754,1472.113,0
896,1212.127,0
821,1359.751,0
839,1329.508,0
835,1342.605,0
836,1342.605,0
837,1342.605,0
860,1300.821,0
781,1456.672,0
780,1457.087,0
834,1359.834,0
859,1321.354,0
785,1457.781,0
842,1353.522,0
810,1420.326,0
811,1420.326,0
812,1420.326,0
813,1420.326,0
840,1370.396,0
850,1359.818,0
849,1360.004,0
858,1355.464,0
851,1367.383,0
787,1493.651,0
788,1493.651,0
789,1493.651,0
790,1493.651,0
844,1385.062,0
845,1385.062,0
829,1422.699,0
870,1359.981,0
857,1386.819,0
933,1270.442,0
841,1425.732,0
799,1518.754,0
801,1518.754,0
800,1519.364,0
918,1306.886,0
943,1283.585,0
879,1395.098,0
794,1547.186,0
796,1547.186,0
795,1548.646,0
846,1454.569,0
847,1454.569,0
948,1294.658,0
892,1400.184,0
961,1283.735,0
869,1443.272,0
843,1491.204,0
881,1444.461,0
863,1469.44,0
864,1469.44,0
865,1469.44,0
955,1318.303,0
817,1564.482,0
818,1564.482,0
819,1564.482,0
820,1564.482,0
871,1473.305,0
987,1263.859,0
893,1440.158,0
894,1440.238,0
824,1568.739,0
862,1493.594,0
890,1464.6,0
889,1465.707,0
895,1453.528,0
953,1357.42,0
861,1519.106,0
891,1480.631,0
816,1621.724,0
866,1526.984,0
867,1526.984,0
868,1526.984,0
965,1362.132,0
938,1417.409,0
898,1495.065,0
899,1495.065,0
833,1617.393,0
917,1470.071,0
856,1576.316,0
956,1409.74,0
915,1483.945,0
914,1488.353,0
923,1488.165,0
1028,1309.742,0
823,1677.691,0
875,1582.051,0
876,1582.051,0
877,1582.051,0
878,1582.051,0
976,1413.171,0
939,1501.381,0
902,1555.272,0
903,1555.272,0
904,1555.272,0
905,1555.272,0
916,1536.588,0
927,1520.245,0
924,1521.808,0
925,1521.808,0
926,1521.808,0
880,1610.494,0
974,1450.047,0
826,1713.573,0
827,1713.573,0
828,1713.573,0
906,1582.795,0
907,1582.795,0
935,1538.538,0
1058,1318.095,0
936,1543.428,0
937,1543.428,0
910,1589.498,0
911,1589.498,0
940,1541.827,0
941,1541.827,0
942,1541.827,0
830,1738.195,0
831,1738.195,0
901,1623.507,0
919,1588.297,0
928,1579.109,0
912,1614.658,0
913,1614.658,0
1089,1308.815,0
997,1447.738,0
947,1563.621,0
996,1458.513,0
852,1723.849,0
853,1723.849,0
854,1723.849,0
855,1723.849,0
962,1549.847,0
951,1570.906,0
838,1767.854,0
909,1651.051,0
897,1676.421,0
929,1634.669,0
930,1634.669,0
931,1634.669,0
932,1634.669,0
983,1540.181,0
954,1602.394,0
973,1579.001,0
872,1758.135,0
873,1758.135,0
874,1758.135,0
970,1594.9,0
971,1594.9,0
1006,1524.391,0
1007,1524.391,0
977,1582.172,0
882,1758.564,0
934,1671.439,0
995,1557.768,0
990,1565.456,0
991,1565.456,0
992,1565.456,0
1001,1547.384,0
975,1615.147,0
993,1578.641,0
920,1717.965,0
921,1717.965,0
922,1717.965,0
969,1646.871,0
968,1651.23,0
972,1646.173,0
884,1804.515,0
885,1804.515,0
886,1804.515,0
944,1711.695,0
978,1644.295,0
984,1632.236,0
883,1822.146,0
985,1639.904,0
1041,1556.177,0
1039,1571.422,0
1129,1383.118,0
988,1654.565,0
945,1754.274,0
946,1754.274,0
900,1830.539,0
986,1677.515,0
1050,1578.503,0
1051,1578.503,0
1044,1594.537,0
1042,1600.468,0
963,1742.634,0
964,1742.634,0
1142,1397.633,0
949,1777.555,0
950,1777.555,0
1011,1676.239,0
1057,1607.325,0
1040,1641.53,0
887,1911.94,0
888,1911.94,0
952,1801.118,0
966,1780.116,0
967,1780.116,0
1013,1701.423,0
908,1899.075,0
1059,1639.744,0
980,1774.483,0
981,1774.483,0
982,1774.483,0
1190,1300.792,0
957,1827.477,0
1053,1662.245,0
1054,1664.189,0
979,1791.41,0
1046,1687.474,0
1049,1684.948,0
1029,1722.317,0
1084,1632.574,0
958,1862.652,0
959,1862.652,0
960,1862.652,0
1196,1332.094,0
1002,1782.983,0
1052,1714.068,0
1003,1784.517,0
1004,1784.517,0
1005,1784.517,0
1017,1764.795,0
1018,1764.795,0
1019,1764.795,0
1020,1764.795,0
1021,1764.225,0
1022,1764.225,0
1091,1651.217,0
1090,1656.003,0
989,1827.928,0
994,1829.876,0
1055,1756.461,0
998,1842.528,0
999,1842.528,0
1000,1842.528,0
1033,1810.19,0
1030,1810.435,0
1031,1810.435,0
1032,1810.435,0
1027,1821.175,0
1143,1581.297,0
1014,1854.222,0
1016,1854.222,0
1015,1854.377,0
1215,1364.836,0
1045,1816.716,0
1085,1770.574,0
1086,1772.379,0
1079,1787.253,0
1043,1855,0
1012,1899.105,0
1008,1908.33,0
1009,1908.33,0
1010,1908.33,0
1210,1420.839,0
1078,1803.515,0
1167,1573.536,0
1034,1900.321,0
1035,1900.321,0
1036,1900.321,0
1037,1900.321,0
1216,1421.081,0
1101,1789.783,0
1076,1838.013,0
1077,1838.013,0
1062,1859.539,0
1060,1861.06,0
1061,1861.06,0
1047,1899.914,0
1048,1899.914,0
1097,1814.04,0
1098,1814.04,0
1099,1814.04,0
1100,1814.04,0
1095,1823.598,0
1096,1825.308,0
1222,1431.28,0
1023,1950.15,0
1024,1950.623,0
1025,1950.623,0
1026,1950.623,0
1067,1885.636,0
1038,1969.88,0
1239,1412.036,0
1104,1845.932,0
1092,1879.264,0
1093,1879.264,0
1094,1879.264,0
1275,1325.299,0
1113,1841.618,0
1114,1841.618,0
1117,1847.367,0
1102,1881.017,0
1103,1881.017,0
1080,1927.076,0
1256,1401.36,0
1056,1974.384,0
1122,1838.653,0
1161,1725.902,0
1063,1981.755,0
1064,1981.755,0
1065,1981.755,0
1066,1981.755,0
1120,1868.974,0
1119,1869.78,0
1118,1879.662,0
1088,1955.564,0
1105,1917.886,0
1106,1917.886,0
1107,1917.886,0
1087,1959.772,0
1128,1861.307,0
1288,1362.662,0
1115,1913.797,0
1116,1913.797,0
1068,2013.755,0
1144,1838.676,0
1112,1946.212,0
1111,1947.74,0
1146,1845.894,0
1324,1289.563,0
1301,1383.826,0
1125,1927.067,0
1126,1927.067,0
1127,1930.459,0
1145,1878.154,0
1154,1860.375,0
1155,1860.375,0
1124,1949.996,0
1123,1950.707,0
1130,1934.204,0
1131,1934.204,0
1133,1937.26,0
1134,1937.26,0
1157,1878.939,0
1069,2087.663,0
1070,2087.663,0
1071,2087.663,0
1072,2087.663,0
1121,1985.758,0
1185,1788.186,0
1158,1886.742,0
1160,1878.619,0
1342,1300.181,0
1336,1329.362,0
1073,2115.29,0
1074,2115.4,0
1075,2115.4,0
1141,1968.895,0
1139,1970.76,0
1140,1970.76,0
1156,1921.521,0
1135,1998.475,0
1136,1998.475,0
1137,1998.475,0
1153,1961.77,0
1169,1902.232,0
1343,1349.295,0
1081,2144.18,0
1082,2144.18,0
1083,2144.18,0
1168,1912.552,0
1151,1965.592,0
1152,1965.592,0
1132,2020.362,0
1214,1769.771,0
1177,1892.803,0
1354,1329.434,0
1200,1817.09,0
1108,2116.172,0
1109,2116.172,0
1110,2116.172,0
1170,1930.154,0
1162,1960.28,0
1351,1369.952,0
1163,1961.596,0
1164,1961.596,0
1138,2042.834,0
1227,1742.518,0
1178,1915.377,0
1204,1842.873,0
1150,2030.675,0
1149,2041.986,0
1166,1987.414,0
1171,1969.605,0
1172,1970.328,0
1220,1814.923,0
1240,1745.099,0
1197,1895.954,0
1159,2031.845,0
1176,1987.085,0
1186,1964.548,0
1187,1964.548,0
1188,1964.548,0
1208,1896.528,0
1147,2103.162,0
1148,2103.162,0
1390,1364.892,0
1203,1924.652,0
1202,1925.318,0
1165,2052.6,0
1192,1964.453,0
1231,1831.687,0
1217,1902.519,0
1182,2028.176,0
1173,2062.728,0
1193,1998.286,0
1436,1248.347,0
1174,2068.928,0
1175,2068.928,0
1254,1803.011,0
1392,1414.458,0
1230,1879.574,0
1226,1911.719,0
1223,1923.392,0
1225,1913.465,0
1198,2020.487,0
1199,2020.487,0
1270,1783.68,0
1183,2076.979,0
1184,2076.979,0
1238,1898.802,0
1189,2070.465,0
1243,1889.092,0
1191,2072.37,0
1286,1793.944,0
1287,1795.163,0
1232,1945.082,0
1179,2135.344,0
1180,2135.344,0
1181,2135.344,0
1228,1965.96,0
1462,1255.12,0
1195,2098.442,0
1201,2075.823,0
1194,2103.003,0
1260,1887.809,0
1261,1887.809,0
1229,2002.87,0
1237,1979.468,0
1236,1980.336,0
1469,1267.976,0
1207,2092.792,0
1283,1862.665,0
1330,1712.516,0
1205,2106.355,0
1206,2106.355,0
1470,1292.878,0
1247,1980.078,0
1224,2067.134,0
1244,1998.893,0
1245,1998.893,0
1246,1998.893,0
1209,2125.026,0
1444,1412.674,0
1249,2006.299,0
1478,1309.574,0
1338,1752.815,0
1319,1838.099,0
1294,1913.011,0
1456,1406.496,0
1211,2163.564,0
1213,2163.564,0
1212,2164.593,0
1233,2083.83,0
1234,2083.83,0
1235,2083.83,0
1241,2067.554,0
1242,2067.554,0
1264,2012.15,0
1221,2146.095,0
1496,1284.364,0
1335,1794.476,0
1266,2004.486,0
1341,1775.819,0
1276,1998.35,0
1263,2050.013,0
1218,2198.14,0
1219,2198.666,0
1494,1337.542,0
1303,1942.133,0
1337,1834.185,0
1284,2016.285,0
1285,2016.285,0
1248,2121.956,0
1505,1328.057,0
1383,1750.919,0
1289,2034.212,0
1290,2034.333,0
1298,2028.162,0
1299,2028.162,0
1393,1744.921,0
1515,1339.909,0
1375,1809.779,0
1376,1809.779,0
1397,1762.003,0
1252,2179.642,0
1250,2180.743,0
1251,2180.743,0
1253,2180.743,0
1379,1822.89,0
1316,2004.574,0
1317,2004.574,0
1318,2004.574,0
1315,2004.752,0
1321,2010.735,0
1524,1363.69,0
1333,1972.652,0
1334,1972.652,0
1399,1794.731,0
1291,2136.935,0
1292,2136.935,0
1293,2136.935,0
1534,1370.429,0
1259,2225.768,0
1257,2230.13,0
1258,2230.13,0
1374,1903.476,0
1384,1872.46,0
1543,1368.223,0
1320,2082.909,0
1297,2152.87,0
1539,1394.829,0
1255,2282.302,0
1420,1790.346,0
1378,1935.972,0
1357,1973.995,0
1355,1978.587,0
1356,1978.587,0
1302,2169.792,0
1553,1377.141,0
1265,2279.525,0
1369,1979.812,0
1391,1926.015,0
1353,2030.93,0
1377,2000.43,0
1267,2307.838,0
1306,2203.994,0
1566,1389.276,0
1385,1992.532,0
1386,1992.532,0
1311,2210.628,0
1312,2210.628,0
1388,1994.427,0
1262,2359.755,0
1407,1934.483,0
1387,1997.852,0
1389,1997.852,0
1398,1971.252,0
1361,2062.106,0
1362,2062.106,0
1363,2062.106,0
1364,2062.106,0
1394,1979.848,0
1395,1979.848,0
1396,1979.848,0
1382,2027.023,0
1460,1762.056,0
1322,2211.462,0
1323,2211.462,0
1421,1911.481,0
1406,1967.532,0
1408,1963.368,0
1594,1358.17,0
1452,1817.346,0
1400,2000.904,0
1271,2366.835,0
1272,2366.835,0
1273,2366.835,0
1274,2366.835,0
1416,1960.505,0
1328,2218.808,0
1431,1899.869,0
1432,1899.869,0
1427,1928.701,0
1426,1932.264,0
1466,1811.188,0
1437,1920.308,0
1418,1987.636,0
1269,2426.939,0
1347,2192.14,0
1348,2192.14,0
1349,2192.14,0
1350,2192.14,0
1268,2431.377,0
1425,1974,0
1404,2054.316,0
1595,1441.932,0
1428,1990.506,0
1443,1947.149,0
1495,1773.992,0
1451,1918.97,0
1419,2037.816,0
1278,2465.377,0
1277,2465.923,0
1279,2465.923,0
1422,2030.19,0
1501,1773.286,0
1280,2474.467,0
1281,2474.467,0
1282,2474.467,0
1365,2216.252,0
1366,2216.252,0
1367,2216.252,0
1368,2216.252,0
1461,1912.31,0
1445,1971.986,0
1493,1819.24,0
1630,1403.202,0
1508,1782.885,0
1370,2249.351,0
1371,2249.351,0
1372,2249.351,0
1373,2249.351,0
1441,2030.416,0
1442,2030.416,0
1467,1946.446,0
1429,2067.276,0
1430,2067.276,0
1295,2496.135,0
1296,2496.135,0
1401,2179.906,0
1402,2179.906,0
1403,2179.906,0
1514,1808.513,0
1628,1469.588,0
1459,2004.261,0
1434,2086.376,0
1435,2086.376,0
1656,1397.982,0
1447,2053.697,0
1405,2210.925,0
1639,1464.349,0
1453,2048.17,0
1454,2048.17,0
1455,2048.17,0
1310,2510.33,0
1309,2514.21,0
1410,2228.583,0
1409,2229.512,0
1300,2569.418,0
1542,1806.75,0
1463,2059.575,0
1464,2059.575,0
1465,2059.575,0
1472,2024.284,0
1473,2024.284,0
1673,1415,0
1438,2165.533,0
1439,2165.533,0
1440,2165.533,0
1637,1537.629,0
1562,1769.969,0
1458,2102.645,0
1563,1770.933,0
1304,2586.696,0
1305,2586.751,0
1536,1867.066,0
1537,1867.066,0
1538,1867.066,0
1681,1426.696,0
1484,2033.74,0
1433,2214.382,0
1574,1768.729,0
1654,1524.26,0
1471,2084.68,0
1307,2614.652,0
1308,2614.652,0
1546,1863.785,0
1481,2071.65,0
1482,2071.65,0
1488,2051.588,0
1457,2171.35,0
1313,2623.927,0
1314,2623.927,0
1579,1779.439,0
1521,1979.294,0
1522,1979.294,0
1474,2128.727,0
1475,2128.727,0
1476,2128.727,0
1698,1421.572,0
1468,2157.023,0
1523,1987.874,0
1586,1793.735,0
1500,2069.3,0
1525,1998.995,0
1577,1839.545,0
1326,2633.467,0
1327,2633.467,0
1485,2130.316,0
1486,2130.316,0
1487,2130.316,0
1669,1593.797,0
1329,2646.682,0
1590,1821.34,0
1576,1879.787,0
1705,1454.566,0
1503,2106.464,0
1504,2106.464,0
1502,2106.477,0
1580,1872.905,0
1489,2165.698,0
1506,2112.153,0
1672,1611.133,0
1325,2696.84,0
1589,1865.981,0
1578,1919.726,0
1544,2034.604,0
1490,2187.131,0
1491,2187.131,0
1492,2187.131,0
1331,2700.11,0
1332,2700.124,0
1608,1830.107,0
1609,1830.107,0
1610,1830.107,0
1507,2155.953,0
1593,1893.574,0
1723,1446.66,0
1533,2100.459,0
1591,1909.102,0
1592,1909.102,0
1499,2204.836,0
1603,1885.332,0
1352,2683.045,0
1597,1903.541,0
1596,1905.024,0
1730,1456.489,0
1509,2194.517,0
1510,2194.517,0
1498,2243.191,0
1617,1876.65,0
1545,2107.999,0
1612,1912.328,0
1339,2765.44,0
1340,2765.44,0
1613,1920.038,0
1555,2097.283,0
1532,2183.359,0
1621,1909.186,0
1622,1909.186,0
1623,1909.186,0
1624,1909.186,0
1629,1889.1,0
1631,1889.685,0
1751,1433.564,0
1519,2242.271,0
1520,2242.271,0
1345,2790.076,0
1346,2790.076,0
1344,2790.432,0
1614,1953.597,0
1526,2242.572,0
1527,2242.572,0
1358,2781.426,0
1359,2781.426,0
1360,2781.426,0
1769,1407.925,0
1535,2245.73,0
1722,1624.025,0
1569,2150.881,0
1638,1941.022,0
1551,2218.882,0
1380,2774.023,0
