ID,Time in System, Time in search
1041,1331.253,0
945,1534.955,0
1136,1149.986,7.713501
1137,1149.986,7.713501
1138,1149.986,7.713501
1139,1149.986,7.713501
1029,1361.145,0
1082,1254.973,0
1034,1358.007,0
1035,1358.007,0
1036,1358.007,0
1000,1438.94,0
1047,1359.042,0
1149,1162.236,0
1284,927.6289,0
1240,1004.418,0
1100,1271.368,0
1317,884.1156,0
1395,729.8406,0
1233,1034.895,0
1316,895.8207,0
1465,598.6226,0
1251,1012.66,0
1574,418.9183,0
966,1583.724,0
1356,849.5494,0
1364,842.0041,0
1424,713.6233,0
1313,950.8793,0
1579,426.0363,0
970,1595.169,0
971,1595.169,0
1119,1295.376,0
1120,1295.376,0
1236,1085.617,0
1250,1057.61,0
963,1613.697,0
964,1613.697,0
965,1613.697,0
1193,1160.153,0
1194,1160.153,0
1195,1160.153,0
1151,1275.428,0
1244,1109.249,0
1537,548.5964,0
1402,827.2028,0
1188,1214.461,0
1189,1215.64,0
949,1705.322,0
1275,1075.385,0
1142,1326.708,0
1296,1045.502,0
997,1625.039,0
998,1625.039,0
999,1625.039,0
1160,1305.311,0
1303,1061.955,0
1304,1061.955,0
1305,1061.955,0
1157,1321.758,0
1423,826.1953,0
1353,982.6396,0
1345,999.9814,0
1185,1273.673,0
1186,1273.673,0
1187,1273.673,0
1450,802.2005,0
1515,705.1307,0
1084,1519.957,0
1229,1252.393,0
1230,1252.393,0
1231,1252.393,0
1232,1252.393,0
1147,1413.526,0
1455,840.885,0
1456,840.885,0
1094,1523.698,0
1095,1523.698,0
1237,1261.953,0
1360,1040.599,0
1124,1484.116,0
1172,1386.146,0
1158,1420.926,0
1159,1420.926,0
1197,1343.58,0
1198,1343.58,0
1199,1343.58,0
1200,1343.58,0
1175,1393.185,0
1176,1393.185,0
1177,1393.185,0
1258,1244.1,0
1259,1244.1,0
1260,1244.1,0
1261,1244.1,0
1010,1727.074,0
1351,1096.428,0
1338,1127.778,0
982,1797.123,0
983,1797.123,0
984,1797.123,0
935,1904.257,0
1165,1446.301,0
1166,1446.301,0
1497,814.5522,0
1323,1167.088,0
1075,1630.092,0
1114,1556.474,0
1115,1556.474,0
1003,1783.358,0
981,1827.37,0
1592,657.1066,0
993,1807.215,0
994,1807.215,0
1037,1722.415,0
1038,1722.415,0
1181,1429.167,0
1008,1785.944,0
1009,1785.944,0
1086,1630.774,25.36768
1087,1630.774,25.36768
1088,1630.774,25.36768
1089,1630.774,25.36768
988,1836.091,0
989,1836.091,0
990,1836.091,0
1043,1733.107,0
1173,1472.765,0
1377,1110.485,0
1268,1309.288,0
1269,1309.288,0
1270,1309.288,0
1279,1306.74,0
