Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
120.6964,267,82,0.09557343,25.5181,7.837021
120.6964,267,83,0,0,0
121.6206,267,84,0.924202,246.7619,77.63297
121.8508,267,85,0.230217,61.46793,19.56844
123.0991,268,84,1.248306,334.5461,104.8577
125.8308,269,83,2.731682,734.8224,226.7296
126.5271,269,84,0.6963196,187.31,58.49084
128.1964,270,83,1.669273,450.7038,138.5497
128.1964,270,84,0,0,0
128.1964,270,85,0,0,0
129.8678,270,86,1.671432,451.2868,143.7432
132.0248,270,87,2.157028,582.3976,187.6615
132.5817,271,86,0.556839,150.9034,47.88815
135.9562,271,87,3.374573,914.5092,293.5878
137.6353,272,86,1.679031,456.6965,144.3967
138.4516,272,87,0.8163605,222.05,71.02336
143.5436,272,88,5.091934,1385.006,448.0902
145.7919,272,89,2.248352,611.5518,200.1033
150.2629,272,90,4.470993,1216.11,402.3894
155.6071,272,91,5.344162,1453.612,486.3187
158.1518,272,92,2.544693,692.1565,234.1118
158.1518,272,93,0,0,0
163.6228,272,94,5.471024,1488.118,514.2762
164.7983,272,95,1.175491,319.7336,111.6717
165.046,273,94,0.2476959,67.62099,23.28342
165.4145,273,95,0.368515,100.6046,35.00893
165.9827,273,96,0.5682373,155.1288,54.55078
167.8042,274,95,1.821472,499.0834,173.0399
171.2763,275,94,3.472061,954.8168,326.3737
176.2269,275,95,4.950592,1361.413,470.3062
177.095,276,94,0.8681641,239.6133,81.60742
177.095,276,95,0,0,0
177.095,276,96,0,0,0
179.9697,276,97,2.87468,793.4116,278.8439
180.6957,277,96,0.7259979,201.1014,69.6958
180.6957,277,97,0,0,0
180.6957,277,98,0,0,0
180.9417,277,99,0.2459717,68.13416,24.3512
184.7478,277,100,3.806183,1054.313,380.6183
189.7787,277,101,5.030899,1393.559,508.1208
192.5495,277,102,2.770721,767.4899,282.6136
192.5495,277,103,0,0,0
192.5495,277,104,0,0,0
192.8252,277,105,0.2757263,76.37619,28.95126
192.8252,277,106,0,0,0
192.8252,277,107,0,0,0
193.9154,277,108,1.09024,301.9966,117.746
194.1285,278,107,0.213089,59.23874,22.80052
195.4798,279,106,1.351227,376.9923,143.23
199.0306,279,107,3.550827,990.6807,379.9385
200.0495,280,106,1.01889,285.2893,108.0024
202.1006,280,107,2.051178,574.3298,219.476
203.3218,280,108,1.221176,341.9293,131.887
205.6221,281,107,2.300247,646.3694,246.1264
205.6221,281,108,0,0,0
208.1064,281,109,2.484329,698.0965,270.7919
208.1064,281,110,0,0,0
208.1064,281,111,0,0,0
209.255,281,112,1.14859,322.7538,128.6421
209.255,281,113,0,0,0
210.4592,281,114,1.204163,338.3697,137.2745
212.574,282,113,2.114838,596.3842,238.9767
213.9064,283,112,1.332458,377.0858,149.2354
213.9064,283,113,0,0,0
214.4761,283,114,0.5696106,161.1998,64.93561
216.8216,283,115,2.345505,663.7778,269.733
219.9602,284,114,3.138611,891.3655,357.8016
